building_id,mean_temp,std_temp,pct_above_18,pct_below_15
10000,14.016701434535019,6.367649262232612,30.966330331633575,55.47538967849264
10009,11.01028048638153,5.809286996003359,16.69765805608604,74.93466680068349
10014,14.76009423643455,7.028290843423581,38.297265935139755,52.74831538445879
10019,14.752191753137472,7.020491283113651,38.191880041912086,52.886542354604735
10029,10.622508188742056,6.312460561811113,18.25563221896085,74.51301795448481
10031,12.51872099118389,6.276144595273963,24.080075420557996,66.33473764841057
10051,13.290568693587785,5.999000745442375,25.97693550756574,62.84890553841633
10053,11.3744035333688,6.258990338763394,19.957686882933707,72.38848730606487
10056,14.221562289471542,6.179404507754321,31.770664359612127,57.05454021123968
10064,12.729579225705644,6.964127503403577,28.854589132358804,62.675186492768844
10075,15.177123199817366,6.443345467155083,39.29975267202544,47.279392279833935
10079,15.105831923572193,7.310311159619337,41.94066689251319,49.388762522383004
10080,15.788727905768031,7.276695255676391,46.42258819841091,44.66988664752966
10082,16.481817927787013,6.7061412196455255,48.723152055379074,40.47223934379593
10083,15.642338056613625,7.120666233949092,44.870436948965434,45.874420061760624
10084,15.103437404180207,7.1499270414717255,40.92004216232495,50.25146815238669
10085,15.87201886727475,7.191593636270208,46.19291488551234,44.711558809836205
10086,14.401349605024496,7.212646858776386,37.29047849202513,52.985983566940554
10087,15.087660041744554,7.268110485786863,41.58125639989854,49.843584131069925
10089,14.005138326886952,7.26885829436107,35.50778774954371,56.30632760560983
10090,14.292348986223816,6.619899290262294,36.6682123811732,51.18710874101553
10093,14.107773258270862,6.563872903856072,33.415299954503105,56.39014667331066
10094,14.207079018611719,6.75674930669374,35.406337218847476,54.87878290373776
10097,14.357997188117174,6.86422206804487,37.845159605718386,51.274561002676414
10117,15.467991377969012,6.682571553234303,44.13410625109789,44.460337775101
10119,14.089674182737749,6.751789168601149,35.08520585130448,54.69260543909918
10120,15.282544148744208,8.03176224151161,46.168775716171105,47.71627461636002
10124,13.869198858446182,7.031665038930316,34.57151056426444,56.046202963016114
10126,13.400895221560917,6.635989514517306,29.673490998941055,61.073067419696436
10128,17.429428523492952,6.706558499486131,56.04351758259297,34.869926052029584
10136,15.429839044852377,7.273167383733225,44.34338141516802,46.86940789148467
10144,12.118610615454028,6.126212822314988,21.841893859516993,68.8482201134709
10145,10.66293753366706,5.891477173010234,16.59074372844896,75.26177596406313
10150,14.964157995600226,7.4940345634591745,41.2050516477199,50.724180776292116
10161,13.451501800401756,7.029405189124999,31.821653456440195,59.45789982857822
10165,13.055518070277659,6.73203680773577,29.071604938271605,62.0477366255144
10167,13.234493289218918,6.8133489347962835,30.197673255775193,60.84369478982633
10168,13.195184804172143,6.899792835980977,30.327255804676984,60.48332142204198
10174,16.608940831431976,6.955983995108358,49.54587088609365,41.2128288852686
10176,16.682368826663488,6.842547771979843,49.90124349737113,40.574317745569864
10177,16.64813143370847,6.7754572584871156,49.226928328558806,40.82019223046237
10180,16.511847069183545,6.854052275230566,48.287360564561034,42.000487984935035
10182,16.74070203444904,6.320409984740379,50.90032760611846,37.492045534893585
10198,14.439545448068726,7.345024135404756,38.675400291120816,53.180494905385736
10199,17.255015246375184,6.978009104834869,53.96834852365918,37.61640952324219
10200,12.835381860010695,7.255169376733767,30.705105474787075,61.61895267851767
10201,15.96091362617611,7.271203074177523,47.10770734886752,44.60681114551084
10202,13.554783199322028,7.495486091324254,34.06697549887004,58.621123857619075
10203,16.816461246696754,6.613476178659368,51.28312357283203,38.8368912962668
10204,14.773620587426732,7.063339931095164,39.064742465316534,51.70294477223196
10205,11.460771673753401,6.66188551712344,23.204572590987485,69.34838367310839
10206,10.135279219371279,6.35860053255743,17.561838635377374,76.29936241946791
10207,11.398467696793144,6.609717489627146,22.66790323827189,69.79121813343933
10208,9.5083887110844,5.540518397147765,11.98892866813081,82.24374981196787
1021,16.768166667788133,6.371574414362159,48.87055947488474,39.484701783428456
10215,15.469642928306365,7.149003674699669,44.25972525885896,46.58636194876449
10219,14.159470139467928,7.299826494926,37.30760536752769,54.16640979799848
1022,17.785342074809307,6.216517953568085,57.62111103894296,31.784398689838827
1023,18.990037406564106,5.843677724238778,65.29266204378875,25.025639095622065
1024,18.30632905062062,5.93014047537278,60.60673656033906,28.844151981559968
10243,16.61479838222724,6.204487986259517,49.0093146358226,38.12274262652258
10244,15.573482930619052,6.621991499145784,44.1185238180409,43.49698920884755
10245,16.660158168910755,6.213591432937651,49.22347603536529,37.88389948813401
10247,15.610816611731288,6.620014985558954,44.66136237159144,43.10617113119858
10249,16.127140447483114,6.232782614562539,46.033884603725284,40.42406278419617
1025,17.539724459759977,6.329623547295491,56.10260229970672,33.80103347143988
10251,12.193424201091945,7.591853837120828,29.21943923818178,65.12087995304897
10252,12.014998989122342,7.601975957922706,27.505075951270868,67.00443675740712
10255,11.944625666331065,7.217732219092224,25.821904506487382,67.93393321187796
10257,15.261276271063915,7.283459963300418,40.810593333992124,51.13147084150938
10259,12.667547045470329,7.621098926867863,30.47989294304977,63.81830809364095
1026,18.560008061839827,5.7104665452024035,62.04045488441462,26.71047725577927
10260,13.682961593552788,7.21020942485227,33.742477507001134,58.04938670934023
10262,14.737633827069294,7.445888735901558,39.184989446743444,53.038839307972275
10263,16.762853876391826,7.06936616111929,49.47879639226032,41.67658823630181
10265,15.094951592259804,7.165754661934333,40.848374016061065,50.50488987834937
10267,16.278251047821506,7.473103597825647,49.05572049819521,43.07589962179543
10268,16.947557502170863,6.974486064361634,51.43889840789424,39.66131795840264
10269,18.618766584638188,6.782378090886885,61.97382724883379,30.331218780531437
1027,14.684621790147474,6.6519135424996625,35.71648844400364,52.54415282419716
10276,13.226200856416797,6.96735556836366,30.53115080869688,61.6602931458471
10277,13.562413305971013,7.0389533346038204,32.624669111973695,59.366356848640244
10279,13.95004121495471,7.007195208401979,36.28633948108784,54.89632176721892
10281,13.039794597019965,6.8731917783958085,31.380208333333332,59.961458333333326
10282,14.266275354075296,6.7888305010272765,37.71750078143993,51.44653214322926
10285,13.98821303313905,7.037592056819356,35.448142278570174,56.55044902271526
10288,14.551431304557964,6.819244071443076,36.373919791652966,53.612532389808884
10291,12.23991858354612,6.731387174783199,25.205764889737804,66.19204723042195
